experiment_id,campaign_partition,source_healthy_trace_id,assigned_source_partition,included_in_strict_source_disjoint_subset
60974,train,921,train,True
60975,train,17,attack,False
60976,train,842,validation,False
60977,test,133,train,False
60978,validation,33,attack,False
60979,train,399,validation,False
60980,validation,630,train,False
60981,train,391,attack,False
60982,train,876,test,False
60983,train,357,attack,False
60984,attack,153,train,False
60985,train,730,attack,False
60986,train,319,attack,False
60987,attack,153,train,False
60988,train,1,train,True
60989,train,605,attack,False
60990,train,402,validation,False
60991,attack,408,validation,False
60992,train,894,train,True
60993,train,141,train,True
60994,test,428,validation,False
60995,train,54,attack,False
60996,attack,876,test,False
60997,train,330,train,True
60998,attack,1017,attack,True
60999,train,697,attack,False
61000,validation,835,train,False
61001,train,928,train,True
61002,train,68,train,True
61003,validation,456,attack,False
61004,test,432,attack,False
61005,attack,397,train,False
61006,attack,796,attack,True
61007,train,329,test,False
61008,train,756,train,True
61009,train,172,train,True
61010,test,302,attack,False
61011,test,189,train,False
61012,validation,322,attack,False
61013,train,897,train,True
61014,train,888,attack,False
61015,test,48,attack,False
61016,test,652,train,False
61017,validation,489,train,False
61018,train,203,train,True
61019,test,859,validation,False
61020,train,915,train,True
61021,test,906,train,False
61022,train,988,train,True
61023,validation,602,train,False
61024,validation,331,attack,False
61025,train,822,validation,False
61026,validation,354,test,False
61027,test,743,train,False
61028,test,921,train,False
61029,validation,457,attack,False
61030,attack,170,train,False
61031,train,102,train,True
61032,train,402,validation,False
61033,train,850,attack,False
61034,train,459,attack,False
61035,train,940,train,True
61036,train,742,train,True
61037,train,536,validation,False
61038,train,509,attack,False
61039,validation,318,validation,True
61040,train,988,train,True
61041,validation,601,train,False
61042,attack,687,validation,False
61043,train,586,train,True
61044,test,427,attack,False
61045,train,131,train,True
61046,train,730,attack,False
61047,train,679,train,True
61048,attack,207,attack,True
61049,train,877,train,True
61050,train,738,validation,False
61051,train,998,train,True
61052,validation,870,train,False
61053,train,481,attack,False
61054,attack,124,validation,False
61055,attack,191,train,False
61056,attack,276,train,False
61057,train,828,validation,False
61058,validation,391,attack,False
61059,validation,958,train,False
61060,train,652,train,True
61061,train,267,test,False
61062,train,937,train,True
61063,validation,162,train,False
61064,attack,497,train,False
61065,train,833,train,True
61066,train,548,validation,False
61067,train,951,attack,False
61068,train,95,attack,False
61069,train,243,attack,False
61070,train,273,train,True
61071,attack,53,test,False
61072,test,122,train,False
61073,train,416,train,True
61074,train,888,attack,False
61075,attack,601,train,False
61076,test,293,test,True
61077,test,183,train,False
61078,train,219,train,True
61079,train,552,train,True
61080,train,698,train,True
61081,train,795,test,False
61082,train,875,train,True
61083,attack,637,attack,True
61084,train,792,test,False
61085,test,615,train,False
61086,attack,137,train,False
61087,attack,713,attack,True
61088,train,368,train,True
61089,train,517,train,True
61090,train,896,train,True
61091,validation,1017,attack,False
61092,validation,803,attack,False
61093,train,169,test,False
61094,attack,38,attack,True
61095,test,117,test,True
61096,attack,613,train,False
61097,train,597,train,True
61098,test,782,test,True
61099,train,414,validation,False
61100,train,349,attack,False
61101,test,607,train,False
61102,attack,1013,validation,False
61103,validation,795,test,False
61104,train,845,train,True
61105,test,686,train,False
61106,attack,719,attack,True
61107,train,523,attack,False
61108,attack,489,train,False
61109,train,830,attack,False
61110,test,568,train,False
61111,validation,741,train,False
61112,attack,488,train,False
61113,test,949,attack,False
61114,train,943,test,False
61115,test,825,train,False
61116,attack,967,train,False
61117,validation,97,attack,False
61118,train,400,train,True
61119,train,995,train,True
61120,train,694,train,True
61121,attack,1014,train,False
61122,train,801,test,False
61123,train,549,train,True
61124,validation,563,attack,False
61125,test,424,train,False
61126,attack,785,attack,True
61127,validation,160,train,False
61128,validation,498,train,False
61129,validation,618,attack,False
61130,test,881,attack,False
61131,attack,949,attack,True
61132,test,908,test,True
61133,train,166,test,False
61134,attack,655,validation,False
61135,train,441,train,True
61136,attack,823,attack,True
61137,test,828,validation,False
61138,test,323,train,False
61139,train,402,validation,False
61140,test,699,train,False
61141,train,263,validation,False
61142,train,72,train,True
61143,train,964,validation,False
61144,train,1004,test,False
61145,attack,780,validation,False
61146,test,746,train,False
61147,validation,92,attack,False
61148,test,383,attack,False
61149,train,790,train,True
61150,train,391,attack,False
61151,validation,125,train,False
61152,train,603,train,True
61153,test,422,train,False
61154,train,569,train,True
61155,train,944,test,False
61156,validation,312,train,False
61157,train,424,train,True
61158,train,877,train,True
61159,test,534,attack,False
61160,train,803,attack,False
61161,test,826,test,True
61162,train,309,attack,False
61163,test,258,train,False
61164,validation,88,validation,True
61165,validation,52,train,False
61166,test,583,train,False
61167,train,610,train,True
61168,attack,792,test,False
61169,validation,548,validation,True
61170,validation,166,test,False
61171,validation,353,train,False
61172,attack,762,train,False
61173,validation,950,test,False
61174,train,692,train,True
61175,train,282,train,True
61176,attack,107,train,False
61177,train,647,train,True
61178,attack,747,train,False
61179,train,941,attack,False
61180,train,1011,attack,False
61181,train,437,train,True
61182,test,380,attack,False
61183,train,140,test,False
61184,train,979,train,True
61185,attack,348,train,False
61186,train,644,validation,False
61187,attack,118,train,False
61188,validation,611,test,False
61189,train,185,attack,False
61190,train,932,validation,False
61191,test,88,validation,False
61192,train,836,attack,False
61193,attack,971,train,False
61194,attack,871,validation,False
61195,attack,395,attack,True
61196,test,160,train,False
61197,attack,288,attack,True
61198,train,1001,train,True
61199,train,793,attack,False
61200,test,882,validation,False
61201,train,841,train,True
61202,attack,47,validation,False
61203,train,278,train,True
61204,train,774,attack,False
61205,train,345,attack,False
61206,attack,461,train,False
61207,train,382,validation,False
61208,train,27,attack,False
61209,test,561,train,False
61210,train,71,validation,False
61211,train,887,validation,False
61212,attack,987,test,False
61213,attack,641,test,False
61214,attack,853,train,False
61215,train,694,train,True
61216,test,446,train,False
61217,attack,687,validation,False
61218,test,896,train,False
61219,validation,730,attack,False
61220,train,552,train,True
61221,train,755,train,True
61222,train,371,attack,False
61223,train,223,train,True
61224,train,868,train,True
61225,attack,722,test,False
61226,train,200,test,False
61227,validation,194,attack,False
61228,train,899,attack,False
61229,train,649,attack,False
61230,train,94,train,True
61231,train,247,validation,False
61232,attack,307,test,False
61233,attack,2,attack,True
61234,test,327,test,True
61235,attack,385,attack,True
61236,train,607,train,True
61237,test,69,train,False
61238,train,388,attack,False
61239,attack,160,train,False
61240,validation,982,train,False
61241,test,892,train,False
61242,train,437,train,True
61243,attack,895,train,False
61244,train,56,attack,False
61245,train,884,train,True
61246,validation,925,attack,False
61247,attack,73,attack,True
61248,attack,702,test,False
61249,attack,948,attack,True
61250,train,909,train,True
61251,train,989,train,True
61252,attack,715,attack,True
61253,attack,73,attack,True
61254,train,400,train,True
61255,test,591,train,False
61256,attack,323,train,False
61257,train,199,validation,False
61258,train,864,test,False
61259,train,319,attack,False
61260,test,1013,validation,False
61261,train,50,train,True
61262,train,697,attack,False
61263,train,101,train,True
61264,train,942,test,False
61265,validation,956,train,False
61266,validation,70,validation,True
61267,attack,92,attack,True
61268,train,827,attack,False
61269,train,884,train,True
61270,train,244,train,True
61271,validation,195,test,False
61272,attack,764,validation,False
61273,train,89,train,True
61274,train,384,validation,False
61275,attack,729,train,False
61276,test,675,validation,False
61277,test,963,validation,False
61278,train,669,attack,False
61279,train,859,validation,False
61280,train,578,attack,False
61281,attack,103,attack,True
61282,attack,976,train,False
61283,train,330,train,True
61284,train,587,attack,False
61285,validation,787,attack,False
61286,validation,528,attack,False
61287,train,875,train,True
61288,train,911,train,True
61289,train,959,attack,False
61290,test,433,test,True
61291,train,84,train,True
61292,train,903,attack,False
61293,test,309,attack,False
61294,train,294,train,True
61295,train,406,validation,False
61296,validation,550,validation,True
61297,train,611,test,False
61298,train,641,test,False
61299,attack,59,train,False
61300,attack,968,train,False
61301,train,318,validation,False
61302,validation,857,train,False
61303,attack,735,train,False
61304,attack,593,train,False
61305,train,540,attack,False
61306,attack,801,test,False
61307,train,286,train,True
61308,attack,365,test,False
61309,train,183,train,True
61310,validation,78,train,False
61311,attack,521,train,False
61312,train,21,test,False
61313,attack,782,test,False
61314,train,173,attack,False
61315,attack,389,train,False
61316,train,171,test,False
61317,train,979,train,True
61318,train,618,attack,False
61319,attack,150,train,False
61320,attack,636,validation,False
61321,train,825,train,True
61322,train,264,validation,False
61323,train,763,test,False
61324,train,111,train,True
61325,train,223,train,True
61326,train,205,attack,False
61327,test,830,attack,False
61328,train,281,train,True
61329,train,697,attack,False
61330,validation,839,train,False
61331,train,375,attack,False
61332,test,854,validation,False
61333,train,803,attack,False
61334,train,416,train,True
61335,train,222,attack,False
